,계약년,주소,단지명,전용면적(㎡),면적라벨,거래금액(만원),m2당금액(만원)
9969,2021,경기도 고양동 454,고양동우방유쉘아파트,84,3.0,29952,352
9970,2021,경기도 고양동 719,푸른마을3단지,59,1.0,26822,446
9971,2021,경기도 고양동 719,푸른마을3단지,84,3.0,30260,355
9972,2021,경기도 고양동 720,푸른마을2단지,114,3.0,37250,324
9973,2021,경기도 고양동 720,푸른마을2단지,134,3.0,55000,410
9974,2021,경기도 고양동 724,푸른마을6단지,59,1.0,27000,449
9975,2021,경기도 고양동 724,푸른마을6단지,84,3.0,32046,377
9976,2021,경기도 고양동 730,푸른마을5단지,59,1.0,27633,460
9977,2021,경기도 고양동 730,푸른마을5단지,84,3.0,33731,397
9978,2021,경기도 고양동 734,푸른마을4단지,92,3.0,35600,382
9979,2021,경기도 고양동 734,푸른마을4단지,125,3.0,46822,371
9980,2021,경기도 고양동 735,푸른마을1단지,59,1.0,29142,491
9981,2021,경기도 고양동 735,푸른마을1단지,84,3.0,37200,437
9982,2021,경기도 고양동 752,푸른마을7단지,84,3.0,34354,404
9983,2021,경기도 관산동 1015,더퍼스트프라임,59,1.0,27015,450
9984,2021,경기도 관산동 1015,더퍼스트프라임,84,3.0,34640,408
9985,2021,경기도 관산동 1015,더퍼스트프라임,114,3.0,42725,373
9986,2021,경기도 관산동 126,유승(126),59,1.0,23400,389
9987,2021,경기도 관산동 126,유승(126),84,3.0,25620,300
9988,2021,경기도 관산동 126,유승(126),115,3.0,33250,288
9989,2021,경기도 관산동 134,윤창,46,1.0,11900,254
9990,2021,경기도 관산동 134,윤창,49,1.0,10166,206
9991,2021,경기도 관산동 137-1,유승(137-1),59,1.0,22000,367
9992,2021,경기도 관산동 151,허스(151),44,1.0,11900,267
9993,2021,경기도 관산동 151,허스(151),57,1.0,16300,281
9994,2021,경기도 관산동 151-3,허스(151-3),52,1.0,14400,273
9995,2021,경기도 관산동 178-57,새서울,42,1.0,13750,320
9996,2021,경기도 관산동 178-57,새서울,45,1.0,13612,297
9997,2021,경기도 관산동 178-57,새서울,56,1.0,18827,331
9998,2021,경기도 관산동 180-7,한승미메이드,78,2.0,24425,312
9999,2021,경기도 관산동 180-7,한승미메이드,82,2.0,23000,278
10000,2021,경기도 관산동 246-3,준성,80,2.0,18850,234
10001,2021,경기도 관산동 338-4,중앙,52,1.0,12700,242
10002,2021,경기도 관산동 338-4,중앙,57,1.0,15950,275
10003,2021,경기도 관산동 338-4,중앙,84,3.0,21350,253
10004,2021,경기도 관산동 981,신성,59,1.0,27500,461
10005,2021,경기도 관산동 981,신성,84,3.0,32250,379
10006,2021,경기도 관산동 996,주공그린빌,57,1.0,19200,332
10007,2021,경기도 관산동 996,주공그린빌,59,1.0,26181,436
10008,2021,경기도 관산동 996,주공그린빌,75,2.0,33500,440
10009,2021,경기도 관산동 996,주공그린빌,84,3.0,34925,411
10010,2021,경기도 대화동 1499,대화GS자이(1단지),118,3.0,60857,515
10011,2021,경기도 대화동 1499,대화GS자이(1단지),134,3.0,68400,509
10012,2021,경기도 대화동 1499,대화GS자이(1단지),163,3.0,65250,399
10013,2021,경기도 대화동 1580,대화마을한라(2단지),84,3.0,50200,590
10014,2021,경기도 대화동 1580,대화마을한라(2단지),133,3.0,62428,468
10015,2021,경기도 대화동 1580,대화마을한라(2단지),164,3.0,67500,411
10016,2021,경기도 대화동 2209,세경,40,1.0,23234,575
10017,2021,경기도 대화동 2209,세경,49,1.0,32118,646
10018,2021,경기도 대화동 2212,성저마을(동익1단지),59,1.0,43400,734
10019,2021,경기도 대화동 2212,성저마을(동익1단지),69,2.0,47430,683
10020,2021,경기도 대화동 2212,성저마을(동익1단지),84,3.0,56305,662
10021,2021,경기도 대화동 2213,성저마을(삼익),59,1.0,37357,622
10022,2021,경기도 대화동 2213,성저마을(삼익),78,2.0,53938,690
10023,2021,경기도 대화동 2215,성저마을(풍림),45,1.0,32150,708
10024,2021,경기도 대화동 2215,성저마을(풍림),83,2.0,60500,722
10025,2021,경기도 대화동 2228,장성마을(동부),52,1.0,40242,772
10026,2021,경기도 대화동 2228,장성마을(동부),67,2.0,57400,850
10027,2021,경기도 대화동 2228,장성마을(동부),84,3.0,71166,837
10028,2021,경기도 대화동 2232,장성마을(대명4),130,3.0,66000,505
10029,2021,경기도 대화동 2234,장성마을(3),101,3.0,90000,883
10030,2021,경기도 대화동 2234,장성마을(3),133,3.0,88583,661
10031,2021,경기도 대화동 2234,장성마을(3),148,3.0,77500,522
10032,2021,경기도 대화동 2236,장성마을(대명2),59,1.0,49184,832
10033,2021,경기도 대화동 2236,장성마을(대명2),61,2.0,49781,808
10034,2021,경기도 대화동 2570,대화마을(5단지),84,3.0,50175,594
10035,2021,경기도 대화동 2570,휴먼빌(6단지),84,3.0,50454,597
10036,2021,경기도 대화동 2573,대화마을동문(3단지),84,3.0,48488,573
10037,2021,경기도 대화동 2579,양우파크타운,59,1.0,37300,623
10038,2021,경기도 대화동 2579,양우파크타운,84,3.0,51829,614
10039,2021,경기도 대화동 2580,킨텍스아이파크,84,3.0,64976,765
10040,2021,경기도 대화동 2580,킨텍스아이파크,119,3.0,81157,677
10041,2021,경기도 대화동 2603,킨텍스꿈에그린,84,3.0,142500,1686
10042,2021,경기도 대화동 2603,킨텍스꿈에그린,93,3.0,169166,1808
10043,2021,경기도 덕이동 1037,동문2,72,2.0,26400,365
10044,2021,경기도 덕이동 1037,동문2,84,3.0,30433,360
10045,2021,경기도 덕이동 1076,중앙하이츠빌,84,3.0,32520,383
10046,2021,경기도 덕이동 1076,중앙하이츠빌,123,3.0,36083,291
10047,2021,경기도 덕이동 1106,덕이1동문,72,2.0,25500,353
10048,2021,경기도 덕이동 1106,덕이1동문,84,3.0,30000,354
10049,2021,경기도 덕이동 1521,태영,84,3.0,36636,431
10050,2021,경기도 덕이동 1524,하이파크시티일산아이파크1단지,84,3.0,56436,663
10051,2021,경기도 덕이동 1524,하이파크시티일산아이파크1단지,124,3.0,72187,577
10052,2021,경기도 덕이동 1524,하이파크시티일산아이파크1단지,127,3.0,74500,582
10053,2021,경기도 덕이동 1524,하이파크시티일산아이파크1단지,146,3.0,69000,470
10054,2021,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,84,3.0,62000,733
10055,2021,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,121,3.0,67750,556
10056,2021,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,129,3.0,70802,545
10057,2021,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,146,3.0,78192,532
10058,2021,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,173,3.0,91100,523
10059,2021,경기도 덕이동 1534,하이파크시티일산파밀리에3단지,121,3.0,67934,558
10060,2021,경기도 덕이동 1534,하이파크시티일산파밀리에3단지,129,3.0,72706,559
10061,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,84,3.0,62308,737
10062,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,101,3.0,67507,661
10063,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,121,3.0,71675,589
10064,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,129,3.0,70157,540
10065,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,146,3.0,78878,537
10066,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,173,3.0,97730,561
10067,2021,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,269,3.0,149999,555
10068,2021,경기도 덕이동 1540,하이파크시티일산아이파크5단지,84,3.0,64812,762
10069,2021,경기도 덕이동 1540,하이파크시티일산아이파크5단지,124,3.0,71000,568
10070,2021,경기도 덕이동 1540,하이파크시티일산아이파크5단지,127,3.0,70428,550
10071,2021,경기도 덕이동 1540,하이파크시티일산아이파크5단지,146,3.0,81000,552
10072,2021,경기도 덕이동 1540,하이파크시티일산아이파크5단지,175,3.0,60150,341
10073,2021,경기도 덕이동 277-10,철산,36,1.0,14529,400
10074,2021,경기도 덕이동 277-10,철산,37,1.0,13266,356
10075,2021,경기도 덕이동 277-10,철산,43,1.0,18257,421
10076,2021,경기도 덕이동 382-13,동양라파크,129,3.0,50214,386
10077,2021,경기도 덕이동 676-1,동문굿모닝힐3,84,3.0,32052,379
10078,2021,경기도 도내동 1006,원흥호반베르디움더퍼스트5단지,69,2.0,83990,1205
10079,2021,경기도 도내동 1006,원흥호반베르디움더퍼스트5단지,84,3.0,91455,1076
10080,2021,경기도 도내동 1006,원흥호반베르디움더퍼스트5단지,101,3.0,103625,1022
10081,2021,경기도 도내동 1010,엘에이치원흥도래울마을3단지,51,1.0,58250,1124
10082,2021,경기도 도내동 1010,엘에이치원흥도래울마을3단지,59,1.0,66791,1113
10083,2021,경기도 도내동 1010,엘에이치원흥도래울마을3단지,74,2.0,68375,914
10084,2021,경기도 도내동 1010,엘에이치원흥도래울마을3단지,84,3.0,76326,897
10085,2021,경기도 도내동 1011,도래울센트럴파크(CentralPark),59,1.0,68071,1137
10086,2021,경기도 도내동 1011,도래울센트럴파크(CentralPark),74,2.0,73000,973
10087,2021,경기도 도내동 1011,도래울센트럴파크(CentralPark),84,3.0,87166,1028
10088,2021,경기도 도내동 1103,도래울파크뷰,74,2.0,74900,998
10089,2021,경기도 도내동 1103,도래울파크뷰,84,3.0,82342,969
10090,2021,경기도 도내동 1107,고양원흥동일스위트,84,3.0,104682,1231
10091,2021,경기도 도내동 983,도래울센트럴더포레,74,2.0,72137,961
10092,2021,경기도 도내동 983,도래울센트럴더포레,84,3.0,79019,930
10093,2021,경기도 동산동 344,동산마을호반베르디움,84,3.0,84666,996
10094,2021,경기도 동산동 365,동산마을22단지호반베르디움,84,3.0,89486,1052
10095,2021,경기도 마두동 717,백마마을(쌍용),50,1.0,43100,859
10096,2021,경기도 마두동 717,백마마을(쌍용),70,2.0,60300,855
10097,2021,경기도 마두동 717,백마마을(쌍용),84,3.0,70250,827
10098,2021,경기도 마두동 717,백마마을(쌍용),101,3.0,75000,737
10099,2021,경기도 마두동 717,백마마을(한성),50,1.0,41377,824
10100,2021,경기도 마두동 717,백마마을(한성),70,2.0,57570,816
10101,2021,경기도 마두동 717,백마마을(한성),84,3.0,66000,777
10102,2021,경기도 마두동 717,백마마을(한성),101,3.0,73000,717
10103,2021,경기도 마두동 719,백마마을(벽산),59,1.0,48660,811
10104,2021,경기도 마두동 719,백마마을(벽산),84,3.0,67300,792
10105,2021,경기도 마두동 719,백마마을(벽산),101,3.0,80600,790
10106,2021,경기도 마두동 719,백마마을(벽산),134,3.0,97333,721
10107,2021,경기도 마두동 732,백마마을(금호),41,1.0,29254,698
10108,2021,경기도 마두동 732,백마마을(금호),83,2.0,70114,836
10109,2021,경기도 마두동 732,백마마을(한양),41,1.0,25800,626
10110,2021,경기도 마두동 732,백마마을(한양),84,3.0,70181,825
10111,2021,경기도 마두동 734,백마마을(청구),101,3.0,80940,800
10112,2021,경기도 마두동 734,백마마을(청구),134,3.0,91175,675
10113,2021,경기도 마두동 734,백마마을(한양4),101,3.0,70000,687
10114,2021,경기도 마두동 739,백마마을(극동),101,3.0,74500,730
10115,2021,경기도 마두동 739,백마마을(극동),114,3.0,83250,724
10116,2021,경기도 마두동 739,백마마을(극동),132,3.0,91200,686
10117,2021,경기도 마두동 739,백마마을(삼환),101,3.0,78750,772
10118,2021,경기도 마두동 739,백마마을(삼환),114,3.0,83500,727
10119,2021,경기도 마두동 739,백마마을(삼환),132,3.0,95500,718
10120,2021,경기도 마두동 755,백마마을(삼성),101,3.0,79466,779
10121,2021,경기도 마두동 755,백마마을(삼성),133,3.0,95183,712
10122,2021,경기도 마두동 757,강촌마을(동아),84,3.0,69663,819
10123,2021,경기도 마두동 757,강촌마을(동아),154,3.0,96750,627
10124,2021,경기도 마두동 783,강촌마을(한신),94,3.0,76625,814
10125,2021,경기도 마두동 783,강촌마을(한신),134,3.0,91500,678
10126,2021,경기도 마두동 783,강촌마을(한신),173,3.0,96628,556
10127,2021,경기도 마두동 787,강촌마을(미도파),134,3.0,94500,701
10128,2021,경기도 마두동 787,강촌마을(영남),134,3.0,91214,676
10129,2021,경기도 마두동 787,강촌마을(진흥),101,3.0,80600,790
10130,2021,경기도 마두동 787,강촌마을(진흥),134,3.0,86575,642
10131,2021,경기도 마두동 789,강촌마을(라이프),36,1.0,24550,671
10132,2021,경기도 마두동 789,강촌마을(라이프),47,1.0,41005,861
10133,2021,경기도 마두동 789,강촌마을(라이프),49,1.0,42056,855
10134,2021,경기도 마두동 789,강촌마을(라이프),84,3.0,70436,828
10135,2021,경기도 마두동 794,강촌마을(우방),84,3.0,73375,863
10136,2021,경기도 마두동 794,강촌마을(우방),134,3.0,91169,674
10137,2021,경기도 마두동 796,강촌마을(선경),101,3.0,72166,708
10138,2021,경기도 마두동 796,강촌마을(선경),134,3.0,104500,775
10139,2021,경기도 마두동 796,강촌마을(코오롱),101,3.0,81433,798
10140,2021,경기도 마두동 796,강촌마을(코오롱),123,3.0,93428,754
10141,2021,경기도 마두동 796,강촌마을(코오롱),134,3.0,88000,651
10142,2021,경기도 마두동 806,강촌마을(한양6),35,1.0,21021,598
10143,2021,경기도 백석동 1135,백송마을(대우),58,1.0,35025,597
10144,2021,경기도 백석동 1135,백송마을(대우),69,2.0,47600,686
10145,2021,경기도 백석동 1135,백송마을(대우),84,3.0,58200,686
10146,2021,경기도 백석동 1135,백송마을(벽산),58,1.0,35400,603
10147,2021,경기도 백석동 1135,백송마을(벽산),69,2.0,49850,718
10148,2021,경기도 백석동 1135,백송마을(벽산),84,3.0,57900,682
10149,2021,경기도 백석동 1136,백송마을(임광),59,1.0,34596,582
10150,2021,경기도 백석동 1136,백송마을(임광),66,2.0,40460,607
10151,2021,경기도 백석동 1136,백송마을(임광),84,3.0,54375,644
10152,2021,경기도 백석동 1139,백송마을(선경),51,1.0,35675,698
10153,2021,경기도 백석동 1139,백송마을(선경),71,2.0,53125,743
10154,2021,경기도 백석동 1139,백송마을(선경),84,3.0,58875,695
10155,2021,경기도 백석동 1139,백송마을(코오롱),51,1.0,35685,698
10156,2021,경기도 백석동 1139,백송마을(코오롱),71,2.0,46833,655
10157,2021,경기도 백석동 1139,백송마을(코오롱),84,3.0,60800,718
10158,2021,경기도 백석동 1140,백송마을(두산),59,1.0,39722,664
10159,2021,경기도 백석동 1140,백송마을(두산),71,2.0,51514,722
10160,2021,경기도 백석동 1140,백송마을(두산),84,3.0,61400,722
10161,2021,경기도 백석동 1183,백송마을(우성),37,1.0,20688,546
10162,2021,경기도 백석동 1183,백송마을(우성),39,1.0,23000,575
10163,2021,경기도 백석동 1183,백송마을(우성),52,1.0,34026,642
10164,2021,경기도 백석동 1183,백송마을(한신),37,1.0,22750,601
10165,2021,경기도 백석동 1183,백송마을(한신),39,1.0,24900,623
10166,2021,경기도 백석동 1183,백송마을(한신),50,1.0,29500,589
10167,2021,경기도 백석동 1183,백송마을(한신),52,1.0,35300,666
10168,2021,경기도 백석동 1186,백송마을(대림),48,1.0,27305,557
10169,2021,경기도 백석동 1186,백송마을(대림),58,1.0,44767,761
10170,2021,경기도 백석동 1187,백송마을(삼부),84,3.0,57919,680
10171,2021,경기도 백석동 1190,백송마을(삼호),59,1.0,40503,674
10172,2021,경기도 백석동 1190,백송마을(삼호),84,3.0,58254,687
10173,2021,경기도 백석동 1190,백송마을(풍림),59,1.0,42550,710
10174,2021,경기도 백석동 1190,백송마을(풍림),84,3.0,60850,717
10175,2021,경기도 백석동 1194,흰돌마을(금호),51,1.0,29293,565
10176,2021,경기도 백석동 1194,흰돌마을(금호),59,1.0,37233,624
10177,2021,경기도 백석동 1237,일산요진와이시티,59,1.0,82414,1375
10178,2021,경기도 백석동 1237,일산요진와이시티,84,3.0,112946,1337
10179,2021,경기도 백석동 1237,일산요진와이시티,90,3.0,122500,1355
10180,2021,경기도 백석동 1237,일산요진와이시티,103,3.0,131315,1266
10181,2021,경기도 백석동 1237,일산요진와이시티,127,3.0,160777,1257
10182,2021,경기도 백석동 1237,일산요진와이시티,163,3.0,190850,1168
10183,2021,경기도 백석동 1344,흰돌마을(서안),59,1.0,46283,772
10184,2021,경기도 백석동 1344,흰돌마을(서안),73,2.0,55320,755
10185,2021,경기도 백석동 1344,흰돌마을(서안),84,3.0,63857,751
10186,2021,경기도 백석동 1349,흰돌마을(국제),49,1.0,41833,844
10187,2021,경기도 백석동 1349,흰돌마을(국제),69,2.0,53500,774
10188,2021,경기도 백석동 1349,흰돌마을(국제),84,3.0,66000,779
10189,2021,경기도 백석동 1349,흰돌마을(한진),49,1.0,36935,745
10190,2021,경기도 백석동 1349,흰돌마을(한진),69,2.0,53000,767
10191,2021,경기도 백석동 1349,흰돌마을(한진),84,3.0,56000,660
10192,2021,경기도 백석동 1351,흰돌마을(청구),59,1.0,34700,584
10193,2021,경기도 백석동 1351,흰돌마을(청구),69,2.0,46145,662
10194,2021,경기도 사리현동 186,동문1단지,84,3.0,27660,326
10195,2021,경기도 사리현동 187,동문2단지,72,2.0,24400,336
10196,2021,경기도 사리현동 187,동문2단지,84,3.0,28872,340
10197,2021,경기도 사리현동 189,동문3단지,84,3.0,27875,329
10198,2021,경기도 사리현동 466-1,현대그린,38,1.0,6953,180
10199,2021,경기도 삼송동 293,삼송역현대헤리엇,59,1.0,45000,750
10200,2021,경기도 삼송동 306,고양삼송동원로얄듀크,84,3.0,83644,983
10201,2021,경기도 삼송동 306,고양삼송동원로얄듀크,110,3.0,90350,814
10202,2021,경기도 삼송동 306,고양삼송동원로얄듀크,116,3.0,96700,829
10203,2021,경기도 삼송동 311,삼송2차아이파크,74,2.0,90025,1200
10204,2021,경기도 삼송동 311,삼송2차아이파크,84,3.0,102857,1213
10205,2021,경기도 삼송동 331,삼송스타클래스,84,3.0,87828,1033
10206,2021,경기도 삼송동 331,삼송스타클래스,99,3.0,99000,991
10207,2021,경기도 삼송동 331,삼송스타클래스,101,3.0,94033,925
10208,2021,경기도 성사동 404-28,"미미아파트(가,나,다동)",51,1.0,36000,705
10209,2021,경기도 성사동 404-7,"미도아파트5차(3동,5동)",43,1.0,27575,632
10210,2021,경기도 성사동 404-7,"미도아파트5차(3동,5동)",49,1.0,31000,620
10211,2021,경기도 성사동 404-8,"미도아파트5차(1동,2동)",42,1.0,29650,704
10212,2021,경기도 성사동 404-8,"미도아파트5차(1동,2동)",43,1.0,31000,711
10213,2021,경기도 성사동 415,개나리,46,1.0,30700,661
10214,2021,경기도 성사동 415,개나리,48,1.0,29000,600
10215,2021,경기도 성사동 422-2,미도(422-2),42,1.0,26000,618
10216,2021,경기도 성사동 422-2,미도(422-2),46,1.0,30000,651
10217,2021,경기도 성사동 422-2,미도(422-2),61,2.0,33000,536
10218,2021,경기도 성사동 422-3,미도(422-3),42,1.0,26022,618
10219,2021,경기도 성사동 422-3,미도(422-3),49,1.0,31316,634
10220,2021,경기도 성사동 488-56,임창(488-56),43,1.0,20000,464
10221,2021,경기도 성사동 488-56,임창(488-56),46,1.0,25650,554
10222,2021,경기도 성사동 488-56,임창(488-56),54,1.0,29800,544
10223,2021,경기도 성사동 488-81,임창(488-81),83,2.0,35500,425
10224,2021,경기도 성사동 493,세현,57,1.0,28000,486
10225,2021,경기도 성사동 493,세현,62,2.0,27500,440
10226,2021,경기도 성사동 493,세현,65,2.0,27375,417
10227,2021,경기도 성사동 494-29,삼화그린아파트(A동),35,1.0,23166,645
10228,2021,경기도 성사동 494-29,삼화그린아파트(A동),40,1.0,21400,534
10229,2021,경기도 성사동 494-29,삼화그린아파트(A동),42,1.0,23750,558
10230,2021,경기도 성사동 494-29,삼화그린아파트(A동),49,1.0,21000,420
10231,2021,경기도 성사동 494-5,삼화그린아파트(B동),48,1.0,20500,420
10232,2021,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",37,1.0,18800,495
10233,2021,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",56,1.0,23628,416
10234,2021,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",59,1.0,23000,383
10235,2021,경기도 성사동 501-2,명지캐럿86,84,3.0,48000,565
10236,2021,경기도 성사동 501-2,명지캐럿86,118,3.0,60000,504
10237,2021,경기도 성사동 519-51,장미아파트(바동),37,1.0,17500,460
10238,2021,경기도 성사동 519-53,장미아파트(마동),42,1.0,20300,472
10239,2021,경기도 성사동 704-5,성사루체하임,19,1.0,13750,694
10240,2021,경기도 성사동 705-15,서안,44,1.0,18733,418
10241,2021,경기도 성사동 707-11,하림이벨리지타운,84,3.0,34060,403
10242,2021,경기도 성사동 707-9,성사동세띠앙주상복합,84,3.0,38000,449
10243,2021,경기도 성사동 719,신원당(동문),63,2.0,43064,678
10244,2021,경기도 성사동 719,신원당(동문),84,3.0,48000,567
10245,2021,경기도 성사동 723,신원당(태영)2,59,1.0,39212,663
10246,2021,경기도 성사동 724,신원당(동신2),57,1.0,33969,595
10247,2021,경기도 성사동 724,신원당(동신2),75,2.0,46000,610
10248,2021,경기도 성사동 724,신원당(동신2),84,3.0,61533,727
10249,2021,경기도 성사동 725,신원당마을,32,1.0,20085,612
10250,2021,경기도 성사동 725,신원당마을,49,1.0,25000,504
10251,2021,경기도 성사동 725,신원당마을,59,1.0,39666,667
10252,2021,경기도 성사동 726,신원당(삼보),84,3.0,50766,599
10253,2021,경기도 성사동 726,신원당(삼보),114,3.0,59322,518
10254,2021,경기도 성사동 727,신원당(동신1),101,3.0,53750,527
10255,2021,경기도 성사동 727,신원당(동신1),134,3.0,69000,511
10256,2021,경기도 성사동 727,신원당(동신1),145,3.0,73500,504
10257,2021,경기도 성사동 730,신원당(대명),58,1.0,37089,631
10258,2021,경기도 성사동 730,신원당(대명),83,2.0,54000,648
10259,2021,경기도 성사동 731,신원당(태영),54,1.0,32150,585
10260,2021,경기도 성사동 731,신원당(태영),84,3.0,53166,625
10261,2021,경기도 성사동 860,삼성래미안,59,1.0,60628,1010
10262,2021,경기도 성사동 860,삼성래미안,84,3.0,70900,833
10263,2021,경기도 성사동 860,삼성래미안,117,3.0,78000,662
10264,2021,경기도 성사동 860,삼성래미안,132,3.0,82333,620
10265,2021,경기도 성사동 869,원당대림e-편한세상,59,1.0,56568,947
10266,2021,경기도 성사동 869,원당대림e-편한세상,84,3.0,70618,832
10267,2021,경기도 성사동 869,원당대림e-편한세상,112,3.0,72750,647
10268,2021,경기도 성사동 869,원당대림e-편한세상,125,3.0,65000,518
10269,2021,경기도 성사동 869,원당대림e-편한세상,141,3.0,76216,538
10270,2021,경기도 성석동 1077,청원네이처빌,59,1.0,18633,310
10271,2021,경기도 성석동 1077,청원네이처빌,79,2.0,25850,323
10272,2021,경기도 식사동 1474,SKVIEW,84,3.0,60120,712
10273,2021,경기도 식사동 1474,SKVIEW,121,3.0,52061,427
10274,2021,경기도 식사동 1487,위시티일산자이1단지,84,3.0,72870,858
10275,2021,경기도 식사동 1487,위시티일산자이1단지,133,3.0,81000,606
10276,2021,경기도 식사동 1487,위시티일산자이1단지,134,3.0,81325,602
10277,2021,경기도 식사동 1487,위시티일산자이1단지,137,3.0,80450,586
10278,2021,경기도 식사동 1487,위시티일산자이1단지,162,3.0,101727,624
10279,2021,경기도 식사동 1498,위시티일산자이2단지,108,3.0,68375,631
10280,2021,경기도 식사동 1498,위시티일산자이2단지,115,3.0,80683,696
10281,2021,경기도 식사동 1498,위시티일산자이2단지,123,3.0,80166,650
10282,2021,경기도 식사동 1498,위시티일산자이2단지,130,3.0,80000,614
10283,2021,경기도 식사동 1498,위시티일산자이2단지,133,3.0,90500,677
10284,2021,경기도 식사동 1498,위시티일산자이2단지,134,3.0,89795,665
10285,2021,경기도 식사동 1498,위시티일산자이2단지,162,3.0,102837,631
10286,2021,경기도 식사동 1498,위시티일산자이2단지,163,3.0,116000,710
10287,2021,경기도 식사동 1498,위시티일산자이2단지,209,3.0,142500,680
10288,2021,경기도 식사동 1498,위시티일산자이2단지,238,3.0,118200,494
10289,2021,경기도 식사동 1504,위시티일산자이4단지,108,3.0,95250,879
10290,2021,경기도 식사동 1504,위시티일산자이4단지,133,3.0,100000,748
10291,2021,경기도 식사동 1504,위시티일산자이4단지,134,3.0,91666,679
10292,2021,경기도 식사동 1504,위시티일산자이4단지,162,3.0,116357,714
10293,2021,경기도 식사동 1504,위시티일산자이4단지,210,3.0,137000,651
10294,2021,경기도 식사동 1510,위시티블루밍3단지,101,3.0,75277,738
10295,2021,경기도 식사동 1510,위시티블루밍3단지,122,3.0,81409,662
10296,2021,경기도 식사동 1510,위시티블루밍3단지,123,3.0,80155,650
10297,2021,경기도 식사동 1510,위시티블루밍3단지,145,3.0,88150,605
10298,2021,경기도 식사동 1510,위시티블루밍3단지,174,3.0,107500,616
10299,2021,경기도 식사동 1510,위시티블루밍3단지,218,3.0,140000,640
10300,2021,경기도 식사동 1529,위시티일산자이주상복합,115,3.0,57750,498
10301,2021,경기도 식사동 1529,위시티일산자이주상복합,117,3.0,66250,564
10302,2021,경기도 식사동 1529,위시티일산자이주상복합,141,3.0,75000,528
10303,2021,경기도 식사동 1529,위시티일산자이주상복합,142,3.0,82125,575
10304,2021,경기도 식사동 1533,위시티휴먼빌,116,3.0,70125,599
10305,2021,경기도 식사동 1565,위시티블루밍5단지,101,3.0,80312,787
10306,2021,경기도 식사동 1565,위시티블루밍5단지,123,3.0,82580,669
10307,2021,경기도 식사동 1565,위시티블루밍5단지,154,3.0,93420,603
10308,2021,경기도 식사동 910,은행마을2(동문),84,3.0,47333,560
10309,2021,경기도 식사동 910,은행마을2(동문),128,3.0,52250,405
10310,2021,경기도 식사동 가-,일산자이2차,61,2.0,71140,1152
10311,2021,경기도 신원동 113,신원마을고양삼송아이파크,100,3.0,81080,808
10312,2021,경기도 신원동 113,신원마을고양삼송아이파크,116,3.0,86830,746
10313,2021,경기도 신원동 595,고양삼송동일스위트파크뷰7(1차),66,2.0,68325,1034
10314,2021,경기도 신원동 595,고양삼송동일스위트파크뷰7(1차),76,2.0,77871,1023
10315,2021,경기도 신원동 595,고양삼송동일스위트파크뷰7(1차),84,3.0,77643,922
10316,2021,경기도 신원동 609,신원마을1단지우남퍼스트빌,64,2.0,65342,1005
10317,2021,경기도 신원동 609,신원마을1단지우남퍼스트빌,74,2.0,75600,1012
10318,2021,경기도 신원동 609,신원마을1단지우남퍼스트빌,84,3.0,74833,883
10319,2021,경기도 신원동 609,신원마을1단지우남퍼스트빌,113,3.0,128000,1123
10320,2021,경기도 신원동 609,신원마을1단지우남퍼스트빌,121,3.0,99000,816
10321,2021,경기도 신원동 653,삼송힐스테이트,74,2.0,74775,1008
10322,2021,경기도 신원동 653,삼송힐스테이트,84,3.0,73711,868
10323,2021,경기도 신원동 654,신원마을5단지우림필유아파트,99,3.0,74133,743
10324,2021,경기도 신원동 654,신원마을5단지우림필유아파트,114,3.0,69600,608
10325,2021,경기도 신원동 658,A9블럭신원마을호반베르디움,84,3.0,72360,851
10326,2021,경기도 신원동 658,A9블럭신원마을호반베르디움,106,3.0,80000,752
10327,2021,경기도 신원동 658,A9블럭신원마을호반베르디움,108,3.0,80000,733
10328,2021,경기도 신원동 658,A9블럭신원마을호반베르디움,109,3.0,81333,740
10329,2021,경기도 신원동 661,삼송10단지동일스위트2차,66,2.0,68161,1030
10330,2021,경기도 신원동 661,삼송10단지동일스위트2차,76,2.0,73490,964
10331,2021,경기도 신원동 661,삼송10단지동일스위트2차,84,3.0,77400,910
10332,2021,경기도 원흥동 619,삼송3차아이파크,84,3.0,92780,1091
10333,2021,경기도 원흥동 630,삼송원흥역센트럴푸르지오,72,2.0,88600,1217
10334,2021,경기도 원흥동 630,삼송원흥역센트럴푸르지오,84,3.0,100916,1196
10335,2021,경기도 원흥동 630,삼송원흥역센트럴푸르지오,91,3.0,105200,1145
