,도로명,아파트이름,전용면적,평균 거래금액,거래연도,위도,경도
4196,경기도 고양동 255,현대2,59,16575,2016,37.7015081,126.8987842
4197,경기도 고양동 399,청구,59,14350,2016,37.7058190,126.8966264
4198,경기도 고양동 399,청구,84,17558,2016,37.7058190,126.8966264
4199,경기도 고양동 414-1,윤창APT,58,12735,2016,37.7063463,126.8946075
4200,경기도 고양동 414-1,윤창APT,59,13500,2016,37.7063463,126.8946075
4201,경기도 고양동 414-1,윤창APT,84,17481,2016,37.7063463,126.8946075
4202,경기도 고양동 454,고양동우방유쉘아파트,59,18916,2016,37.7004744,126.8993936
4203,경기도 고양동 454,고양동우방유쉘아파트,84,23532,2016,37.7004744,126.8993936
4204,경기도 고양동 719,푸른마을3단지,59,18793,2016,37.7106147,126.9027333
4205,경기도 고양동 719,푸른마을3단지,84,21718,2016,37.7106147,126.9027333
4206,경기도 고양동 720,푸른마을2단지,114,27165,2016,37.7095430,126.9044750
4207,경기도 고양동 720,푸른마을2단지,134,31030,2016,37.7095430,126.9044750
4208,경기도 고양동 724,푸른마을6단지,59,19861,2016,37.7127378,126.9050988
4209,경기도 고양동 724,푸른마을6단지,84,23687,2016,37.7127378,126.9050988
4210,경기도 고양동 730,푸른마을5단지,59,20558,2016,37.7130051,126.9069370
4211,경기도 고양동 730,푸른마을5단지,84,23608,2016,37.7130051,126.9069370
4212,경기도 고양동 734,푸른마을4단지,92,27303,2016,37.7115130,126.9061358
4213,경기도 고양동 734,푸른마을4단지,125,30372,2016,37.7115130,126.9061358
4214,경기도 고양동 735,푸른마을1단지,59,20754,2016,37.7084122,126.9036147
4215,경기도 고양동 735,푸른마을1단지,84,25373,2016,37.7084122,126.9036147
4216,경기도 고양동 752,푸른마을7단지,84,26897,2016,37.7115413,126.9047150
4217,경기도 관산동 1015,더퍼스트프라임,59,21348,2016,37.6878566,126.8660942
4218,경기도 관산동 1015,더퍼스트프라임,84,28223,2016,37.6878566,126.8660942
4219,경기도 관산동 126,유승(126),59,16266,2016,37.6908640,126.8685212
4220,경기도 관산동 126,유승(126),84,20650,2016,37.6908640,126.8685212
4221,경기도 관산동 126,유승(126),115,25500,2016,37.6908640,126.8685212
4222,경기도 관산동 134,윤창,46,8300,2016,37.6898955,126.8688305
4223,경기도 관산동 134,윤창,49,7450,2016,37.6898955,126.8688305
4224,경기도 관산동 137-1,유승(137-1),59,15725,2016,37.6906138,126.8690416
4225,경기도 관산동 137-1,유승(137-1),84,21000,2016,37.6906138,126.8690416
4226,경기도 관산동 151,허스(151),44,8050,2016,37.6894836,126.8688067
4227,경기도 관산동 151-3,허스(151-3),52,9525,2016,37.6889920,126.8690516
4228,경기도 관산동 151-3,허스(151-3),54,9200,2016,37.6889920,126.8690516
4229,경기도 관산동 178-57,새서울,42,9540,2016,37.6882921,126.8675639
4230,경기도 관산동 178-57,새서울,45,9173,2016,37.6882921,126.8675639
4231,경기도 관산동 178-57,새서울,56,12242,2016,37.6882921,126.8675639
4232,경기도 관산동 178-57,새서울,68,12000,2016,37.6882921,126.8675639
4233,경기도 관산동 180-7,한승미메이드,78,17600,2016,37.6883078,126.8664499
4234,경기도 관산동 180-7,한승미메이드,82,16600,2016,37.6883078,126.8664499
4235,경기도 관산동 338-4,중앙,52,11000,2016,37.6897360,126.8641160
4236,경기도 관산동 338-4,중앙,57,12100,2016,37.6897360,126.8641160
4237,경기도 관산동 338-4,중앙,84,15135,2016,37.6897360,126.8641160
4238,경기도 관산동 981,신성,59,17858,2016,37.6864852,126.8669384
4239,경기도 관산동 981,신성,84,22233,2016,37.6864852,126.8669384
4240,경기도 관산동 996,주공그린빌,59,20310,2016,37.6923387,126.8649197
4241,경기도 관산동 996,주공그린빌,75,24450,2016,37.6923387,126.8649197
4242,경기도 관산동 996,주공그린빌,84,25857,2016,37.6923387,126.8649197
4243,경기도 대화동 1499,대화GS자이(1단지),118,40560,2016,37.6696771,126.7287409
4244,경기도 대화동 1499,대화GS자이(1단지),134,40422,2016,37.6696771,126.7287409
4245,경기도 대화동 1499,대화GS자이(1단지),163,47025,2016,37.6696771,126.7287409
4246,경기도 대화동 1580,대화마을한라(2단지),84,33733,2016,37.6718022,126.7298859
4247,경기도 대화동 1580,대화마을한라(2단지),133,41670,2016,37.6718022,126.7298859
4248,경기도 대화동 1580,대화마을한라(2단지),164,49343,2016,37.6718022,126.7298859
4249,경기도 대화동 2209,세경,40,17224,2016,37.6771339,126.7492576
4250,경기도 대화동 2209,세경,49,21885,2016,37.6771339,126.7492576
4251,경기도 대화동 2212,성저마을(동익1단지),59,28339,2016,37.6791417,126.7506408
4252,경기도 대화동 2212,성저마을(동익1단지),69,29746,2016,37.6791417,126.7506408
4253,경기도 대화동 2212,성저마을(동익1단지),84,33679,2016,37.6791417,126.7506408
4254,경기도 대화동 2213,성저마을(삼익),59,26034,2016,37.6798437,126.7490780
4255,경기도 대화동 2213,성저마을(삼익),78,32995,2016,37.6798437,126.7490780
4256,경기도 대화동 2215,성저마을(풍림),45,21895,2016,37.6782227,126.7479513
4257,경기도 대화동 2215,성저마을(풍림),83,35100,2016,37.6782227,126.7479513
4258,경기도 대화동 2228,장성마을(동부),52,24359,2016,37.6749343,126.7456661
4259,경기도 대화동 2228,장성마을(동부),67,35237,2016,37.6749343,126.7456661
4260,경기도 대화동 2228,장성마을(동부),84,39830,2016,37.6749343,126.7456661
4261,경기도 대화동 2232,장성마을(대명4),99,41300,2016,37.6728859,126.7442719
4262,경기도 대화동 2232,장성마을(대명4),130,45700,2016,37.6728859,126.7442719
4263,경기도 대화동 2234,장성마을(3),101,44033,2016,37.6725101,126.7460663
4264,경기도 대화동 2234,장성마을(3),133,48760,2016,37.6725101,126.7460663
4265,경기도 대화동 2234,장성마을(3),148,50800,2016,37.6725101,126.7460663
4266,경기도 대화동 2236,장성마을(대명2),59,26782,2016,37.6741023,126.7471536
4267,경기도 대화동 2236,장성마을(대명2),61,28082,2016,37.6741023,126.7471536
4268,경기도 대화동 2570,대화마을(5단지),84,31416,2016,37.6738615,126.7362584
4269,경기도 대화동 2570,휴먼빌(6단지),84,30519,2016,37.6738615,126.7362584
4270,경기도 대화동 2573,대화마을동문(3단지),84,31344,2016,37.6726437,126.7322124
4271,경기도 대화동 2579,양우파크타운,59,26112,2016,37.6707877,126.7336940
4272,경기도 대화동 2579,양우파크타운,84,32430,2016,37.6707877,126.7336940
4273,경기도 대화동 2580,킨텍스아이파크,84,36877,2016,37.6695008,126.7358281
4274,경기도 대화동 2580,킨텍스아이파크,119,45650,2016,37.6695008,126.7358281
4275,경기도 덕이동 1037,동문2,72,20425,2016,37.6947362,126.7339909
4276,경기도 덕이동 1037,동문2,84,21760,2016,37.6947362,126.7339909
4277,경기도 덕이동 1076,중앙하이츠빌,84,22862,2016,37.6991283,126.7376659
4278,경기도 덕이동 1076,중앙하이츠빌,123,29220,2016,37.6991283,126.7376659
4279,경기도 덕이동 1106,덕이1동문,72,21062,2016,37.7012331,126.7313741
4280,경기도 덕이동 1106,덕이1동문,84,21646,2016,37.7012331,126.7313741
4281,경기도 덕이동 1521,태영,84,26892,2016,37.6944088,126.7572742
4282,경기도 덕이동 1524,하이파크시티일산아이파크1단지,84,37533,2016,37.7037266,126.7533105
4283,경기도 덕이동 1524,하이파크시티일산아이파크1단지,124,45847,2016,37.7037266,126.7533105
4284,경기도 덕이동 1524,하이파크시티일산아이파크1단지,127,46700,2016,37.7037266,126.7533105
4285,경기도 덕이동 1524,하이파크시티일산아이파크1단지,146,52350,2016,37.7037266,126.7533105
4286,경기도 덕이동 1524,하이파크시티일산아이파크1단지,175,57174,2016,37.7037266,126.7533105
4287,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,84,38100,2016,37.6997218,126.7510072
4288,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,121,41889,2016,37.6997218,126.7510072
4289,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,129,45308,2016,37.6997218,126.7510072
4290,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,146,49521,2016,37.6997218,126.7510072
4291,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,173,61022,2016,37.6997218,126.7510072
4292,경기도 덕이동 1534,하이파크시티일산파밀리에3단지,121,42695,2016,37.7005085,126.7556689
4293,경기도 덕이동 1534,하이파크시티일산파밀리에3단지,129,43662,2016,37.7005085,126.7556689
4294,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,84,37228,2016,37.6974146,126.7522751
4295,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,101,39989,2016,37.6974146,126.7522751
4296,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,121,44302,2016,37.6974146,126.7522751
4297,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,129,46080,2016,37.6974146,126.7522751
4298,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,146,50579,2016,37.6974146,126.7522751
4299,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,173,61013,2016,37.6974146,126.7522751
4300,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,202,80985,2016,37.6974146,126.7522751
4301,경기도 덕이동 1540,하이파크시티일산아이파크5단지,84,39042,2016,37.6980475,126.7555537
4302,경기도 덕이동 1540,하이파크시티일산아이파크5단지,124,46880,2016,37.6980475,126.7555537
4303,경기도 덕이동 1540,하이파크시티일산아이파크5단지,127,46728,2016,37.6980475,126.7555537
4304,경기도 덕이동 1540,하이파크시티일산아이파크5단지,146,49446,2016,37.6980475,126.7555537
4305,경기도 덕이동 1540,하이파크시티일산아이파크5단지,175,57023,2016,37.6980475,126.7555537
4306,경기도 덕이동 277-10,철산,36,11089,2016,37.6951703,126.7587529
4307,경기도 덕이동 277-10,철산,37,10933,2016,37.6951703,126.7587529
4308,경기도 덕이동 277-10,철산,43,13416,2016,37.6951703,126.7587529
4309,경기도 덕이동 382-13,동양라파크,129,32900,2016,37.6956811,126.7567126
4310,경기도 덕이동 676-1,동문굿모닝힐3,84,22199,2016,37.7025853,126.7426203
4311,경기도 도내동 1011,도래울센트럴파크(CentralPark),59,32500,2016,37.6313121,126.8730610
4312,경기도 도내동 1011,도래울센트럴파크(CentralPark),74,36116,2016,37.6313121,126.8730610
4313,경기도 도내동 1011,도래울센트럴파크(CentralPark),84,39091,2016,37.6313121,126.8730610
4314,경기도 도내동 1103,도래울파크뷰,74,36173,2016,37.6270043,126.8687050
4315,경기도 도내동 1103,도래울파크뷰,84,39103,2016,37.6270043,126.8687050
4316,경기도 도내동 983,도래울센트럴더포레,74,36658,2016,37.6338816,126.8690912
4317,경기도 도내동 983,도래울센트럴더포레,84,39217,2016,37.6338816,126.8690912
4318,경기도 동산동 344,동산마을호반베르디움,84,45980,2016,37.6453558,126.8848153
4319,경기도 동산동 365,동산마을22단지호반베르디움,84,50651,2016,37.6463692,126.8897427
4320,경기도 마두동 717,백마마을(쌍용),50,23384,2016,37.6589825,126.7912713
4321,경기도 마두동 717,백마마을(쌍용),70,32518,2016,37.6589825,126.7912713
4322,경기도 마두동 717,백마마을(쌍용),84,37609,2016,37.6589825,126.7912713
4323,경기도 마두동 717,백마마을(쌍용),101,39375,2016,37.6589825,126.7912713
4324,경기도 마두동 717,백마마을(쌍용),134,45860,2016,37.6589825,126.7912713
4325,경기도 마두동 717,백마마을(한성),50,23036,2016,37.6589825,126.7912713
4326,경기도 마두동 717,백마마을(한성),70,31372,2016,37.6589825,126.7912713
4327,경기도 마두동 717,백마마을(한성),84,35350,2016,37.6589825,126.7912713
4328,경기도 마두동 717,백마마을(한성),101,40980,2016,37.6589825,126.7912713
4329,경기도 마두동 717,백마마을(한성),134,46928,2016,37.6589825,126.7912713
4330,경기도 마두동 719,백마마을(벽산),59,27291,2016,37.6580606,126.7892621
4331,경기도 마두동 719,백마마을(벽산),84,37158,2016,37.6580606,126.7892621
4332,경기도 마두동 719,백마마을(벽산),101,44060,2016,37.6580606,126.7892621
4333,경기도 마두동 719,백마마을(벽산),134,52866,2016,37.6580606,126.7892621
4334,경기도 마두동 732,백마마을(금호),41,19036,2016,37.6551947,126.7913980
4335,경기도 마두동 732,백마마을(금호),83,36943,2016,37.6551947,126.7913980
4336,경기도 마두동 732,백마마을(한양),41,17022,2016,37.6551947,126.7913980
4337,경기도 마두동 732,백마마을(한양),84,36439,2016,37.6551947,126.7913980
4338,경기도 마두동 734,백마마을(청구),101,42173,2016,37.6561266,126.7933589
4339,경기도 마두동 734,백마마을(청구),134,46825,2016,37.6561266,126.7933589
4340,경기도 마두동 734,백마마을(한양4),101,41771,2016,37.6561266,126.7933589
4341,경기도 마두동 734,백마마을(한양4),134,46460,2016,37.6561266,126.7933589
4342,경기도 마두동 739,백마마을(극동),101,43811,2016,37.6540642,126.7883674
4343,경기도 마두동 739,백마마을(극동),114,46788,2016,37.6540642,126.7883674
4344,경기도 마두동 739,백마마을(극동),132,52900,2016,37.6540642,126.7883674
4345,경기도 마두동 739,백마마을(삼환),101,44266,2016,37.6540642,126.7883674
4346,경기도 마두동 739,백마마을(삼환),114,46209,2016,37.6540642,126.7883674
4347,경기도 마두동 739,백마마을(삼환),132,52507,2016,37.6540642,126.7883674
4348,경기도 마두동 755,백마마을(삼성),101,47214,2016,37.6570259,126.7866470
4349,경기도 마두동 755,백마마을(삼성),133,54806,2016,37.6570259,126.7866470
4350,경기도 마두동 757,강촌마을(동아),84,40442,2016,37.6565520,126.7841889
4351,경기도 마두동 757,강촌마을(동아),154,57633,2016,37.6565520,126.7841889
4352,경기도 마두동 783,강촌마을(한신),94,42972,2016,37.6530866,126.7858237
4353,경기도 마두동 783,강촌마을(한신),134,50163,2016,37.6530866,126.7858237
4354,경기도 마두동 783,강촌마을(한신),173,58730,2016,37.6530866,126.7858237
4355,경기도 마두동 787,강촌마을(미도파),134,51850,2016,37.6521947,126.7835178
4356,경기도 마두동 787,강촌마을(미도파),165,53710,2016,37.6521947,126.7835178
4357,경기도 마두동 787,강촌마을(영남),134,52268,2016,37.6521947,126.7835178
4358,경기도 마두동 787,강촌마을(영남),165,57750,2016,37.6521947,126.7835178
4359,경기도 마두동 787,강촌마을(진흥),101,43943,2016,37.6521947,126.7835178
4360,경기도 마두동 787,강촌마을(진흥),134,51444,2016,37.6521947,126.7835178
4361,경기도 마두동 789,강촌마을(라이프),36,17181,2016,37.6511775,126.7811597
4362,경기도 마두동 789,강촌마을(라이프),47,25242,2016,37.6511775,126.7811597
4363,경기도 마두동 789,강촌마을(라이프),49,25060,2016,37.6511775,126.7811597
4364,경기도 마두동 789,강촌마을(라이프),84,40064,2016,37.6511775,126.7811597
4365,경기도 마두동 794,강촌마을(우방),84,41418,2016,37.6553895,126.7815085
4366,경기도 마두동 794,강촌마을(우방),134,53654,2016,37.6553895,126.7815085
4367,경기도 마두동 794,강촌마을(우방),164,76566,2016,37.6553895,126.7815085
4368,경기도 마두동 794,강촌마을(우방),189,82500,2016,37.6553895,126.7815085
4369,경기도 마두동 796,강촌마을(선경),101,47592,2016,37.6544669,126.7790301
4370,경기도 마두동 796,강촌마을(선경),134,54900,2016,37.6544669,126.7790301
4371,경기도 마두동 796,강촌마을(코오롱),101,46592,2016,37.6544669,126.7790301
4372,경기도 마두동 796,강촌마을(코오롱),123,54741,2016,37.6544669,126.7790301
4373,경기도 마두동 796,강촌마을(코오롱),134,54803,2016,37.6544669,126.7790301
4374,경기도 마두동 806,강촌마을(한양6),35,17555,2016,37.6496910,126.7802958
4375,경기도 백석동 1135,백송마을(대우),58,22730,2016,37.6539030,126.7946148
4376,경기도 백석동 1135,백송마을(대우),69,29220,2016,37.6539030,126.7946148
4377,경기도 백석동 1135,백송마을(대우),84,32328,2016,37.6539030,126.7946148
4378,경기도 백석동 1135,백송마을(벽산),58,22310,2016,37.6539030,126.7946148
4379,경기도 백석동 1135,백송마을(벽산),69,29170,2016,37.6539030,126.7946148
4380,경기도 백석동 1135,백송마을(벽산),84,33607,2016,37.6539030,126.7946148
4381,경기도 백석동 1136,백송마을(임광),59,21891,2016,37.6526210,126.7957083
4382,경기도 백석동 1136,백송마을(임광),66,25778,2016,37.6526210,126.7957083
4383,경기도 백석동 1136,백송마을(임광),84,30544,2016,37.6526210,126.7957083
4384,경기도 백석동 1139,백송마을(선경),51,21169,2016,37.6517045,126.7929522
4385,경기도 백석동 1139,백송마을(선경),71,29127,2016,37.6517045,126.7929522
4386,경기도 백석동 1139,백송마을(선경),84,33087,2016,37.6517045,126.7929522
4387,경기도 백석동 1139,백송마을(코오롱),51,21445,2016,37.6517045,126.7929522
4388,경기도 백석동 1139,백송마을(코오롱),71,28941,2016,37.6517045,126.7929522
4389,경기도 백석동 1139,백송마을(코오롱),84,31383,2016,37.6517045,126.7929522
4390,경기도 백석동 1140,백송마을(두산),59,24795,2016,37.6530691,126.7923809
4391,경기도 백석동 1140,백송마을(두산),71,30065,2016,37.6530691,126.7923809
4392,경기도 백석동 1140,백송마을(두산),84,34730,2016,37.6530691,126.7923809
4393,경기도 백석동 1183,백송마을(우성),37,17004,2016,37.6496767,126.7884668
4394,경기도 백석동 1183,백송마을(우성),39,16887,2016,37.6496767,126.7884668
4395,경기도 백석동 1183,백송마을(우성),50,20766,2016,37.6496767,126.7884668
4396,경기도 백석동 1183,백송마을(우성),52,21821,2016,37.6496767,126.7884668
4397,경기도 백석동 1183,백송마을(한신),37,17013,2016,37.6496767,126.7884668
4398,경기도 백석동 1183,백송마을(한신),39,16233,2016,37.6496767,126.7884668
4399,경기도 백석동 1183,백송마을(한신),50,20150,2016,37.6496767,126.7884668
4400,경기도 백석동 1183,백송마을(한신),52,21530,2016,37.6496767,126.7884668
4401,경기도 백석동 1186,백송마을(대림),48,20714,2016,37.6507863,126.7908559
4402,경기도 백석동 1186,백송마을(대림),58,27030,2016,37.6507863,126.7908559
4403,경기도 백석동 1187,백송마을(삼부),84,32684,2016,37.6523238,126.7903666
4404,경기도 백석동 1190,백송마을(삼호),59,25683,2016,37.6509121,126.7873005
4405,경기도 백석동 1190,백송마을(삼호),84,33193,2016,37.6509121,126.7873005
4406,경기도 백석동 1190,백송마을(풍림),59,26169,2016,37.6509121,126.7873005
4407,경기도 백석동 1190,백송마을(풍림),84,33981,2016,37.6509121,126.7873005
4408,경기도 백석동 1194,흰돌마을(금호),51,22565,2016,37.6479812,126.7824663
4409,경기도 백석동 1194,흰돌마을(금호),59,25455,2016,37.6479812,126.7824663
4410,경기도 백석동 1237,일산요진와이시티,59,42033,2016,37.6424632,126.7927528
4411,경기도 백석동 1237,일산요진와이시티,84,52040,2016,37.6424632,126.7927528
4412,경기도 백석동 1237,일산요진와이시티,90,59200,2016,37.6424632,126.7927528
4413,경기도 백석동 1237,일산요진와이시티,103,63122,2016,37.6424632,126.7927528
4414,경기도 백석동 1237,일산요진와이시티,127,78623,2016,37.6424632,126.7927528
4415,경기도 백석동 1344,흰돌마을(서안),59,27709,2016,37.6409898,126.7838638
4416,경기도 백석동 1344,흰돌마을(서안),73,32283,2016,37.6409898,126.7838638
4417,경기도 백석동 1344,흰돌마을(서안),84,36242,2016,37.6409898,126.7838638
4418,경기도 백석동 1349,흰돌마을(국제),49,26258,2016,37.6435078,126.7836259
4419,경기도 백석동 1349,흰돌마을(국제),69,32283,2016,37.6435078,126.7836259
4420,경기도 백석동 1349,흰돌마을(국제),84,37075,2016,37.6435078,126.7836259
4421,경기도 백석동 1349,흰돌마을(한진),49,25375,2016,37.6435078,126.7836259
4422,경기도 백석동 1349,흰돌마을(한진),69,31993,2016,37.6435078,126.7836259
4423,경기도 백석동 1349,흰돌마을(한진),84,37300,2016,37.6435078,126.7836259
4424,경기도 백석동 1351,흰돌마을(청구),59,25062,2016,37.6472014,126.7815403
4425,경기도 백석동 1351,흰돌마을(청구),69,28842,2016,37.6472014,126.7815403
4426,경기도 사리현동 186,동문1단지,84,20726,2016,37.6997888,126.8464272
4427,경기도 사리현동 187,동문2단지,72,19531,2016,37.6976807,126.8458420
4428,경기도 사리현동 187,동문2단지,84,21194,2016,37.6976807,126.8458420
4429,경기도 사리현동 189,동문3단지,84,21053,2016,37.6989150,126.8478116
4430,경기도 사리현동 466-1,현대그린,38,6274,2016,37.6963788,126.8383122
4431,경기도 삼송동 306,고양삼송동원로얄듀크,84,47742,2016,37.6530183,126.8861313
4432,경기도 삼송동 306,고양삼송동원로얄듀크,110,50882,2016,37.6530183,126.8861313
4433,경기도 삼송동 306,고양삼송동원로얄듀크,116,53293,2016,37.6530183,126.8861313
4434,경기도 삼송동 311,삼송2차아이파크,74,52400,2016,37.6504501,126.8872011
4435,경기도 삼송동 311,삼송2차아이파크,84,58708,2016,37.6504501,126.8872011
4436,경기도 삼송동 331,삼송스타클래스,84,48650,2016,37.6492056,126.8824775
4437,경기도 삼송동 331,삼송스타클래스,99,55666,2016,37.6492056,126.8824775
4438,경기도 삼송동 331,삼송스타클래스,101,52650,2016,37.6492056,126.8824775
4439,경기도 성사동 404-28,"미미아파트(가,나,다동)",51,15400,2016,37.6565098,126.8416704
4440,경기도 성사동 404-28,"미미아파트(가,나,다동)",56,16000,2016,37.6565098,126.8416704
4441,경기도 성사동 404-28,"미미아파트(가,나,다동)",58,18000,2016,37.6565098,126.8416704
4442,경기도 성사동 404-28,"미미아파트(가,나,다동)",77,22000,2016,37.6565098,126.8416704
4443,경기도 성사동 404-28,"미미아파트(가,나,다동)",84,23700,2016,37.6565098,126.8416704
4444,경기도 성사동 404-7,"미도아파트5차(3동,5동)",43,11950,2016,37.6558784,126.8429211
4445,경기도 성사동 404-7,"미도아파트5차(3동,5동)",49,14175,2016,37.6558784,126.8429211
4446,경기도 성사동 404-8,"미도아파트5차(1동,2동)",42,11960,2016,37.6554095,126.8426060
4447,경기도 성사동 404-8,"미도아파트5차(1동,2동)",47,14750,2016,37.6554095,126.8426060
4448,경기도 성사동 404-8,"미도아파트5차(1동,2동)",49,14766,2016,37.6554095,126.8426060
4449,경기도 성사동 405-8,수정(405-8),51,14516,2016,37.6557770,126.8405888
4450,경기도 성사동 415,개나리,40,11488,2016,37.6548209,126.8430786
4451,경기도 성사동 415,개나리,42,11783,2016,37.6548209,126.8430786
4452,경기도 성사동 415,개나리,47,14150,2016,37.6548209,126.8430786
4453,경기도 성사동 415,개나리,48,14250,2016,37.6548209,126.8430786
4454,경기도 성사동 422-2,미도(422-2),42,12675,2016,37.6563994,126.8430702
4455,경기도 성사동 422-2,미도(422-2),46,12900,2016,37.6563994,126.8430702
4456,경기도 성사동 422-2,미도(422-2),61,18100,2016,37.6563994,126.8430702
4457,경기도 성사동 422-3,미도(422-3),42,11720,2016,37.6569546,126.8435090
4458,경기도 성사동 422-3,미도(422-3),49,13806,2016,37.6569546,126.8435090
4459,경기도 성사동 488-56,임창(488-56),43,10866,2016,37.6573794,126.8427172
4460,경기도 성사동 488-56,임창(488-56),46,11500,2016,37.6573794,126.8427172
4461,경기도 성사동 488-56,임창(488-56),54,14112,2016,37.6573794,126.8427172
4462,경기도 성사동 493,세현,59,17500,2016,37.6575760,126.8394476
4463,경기도 성사동 493,세현,64,15175,2016,37.6575760,126.8394476
4464,경기도 성사동 494-5,삼화그린아파트(B동),35,11000,2016,37.6579676,126.8401061
4465,경기도 성사동 494-5,삼화그린아파트(B동),48,12833,2016,37.6579676,126.8401061
4466,경기도 성사동 494-5,삼화그린아파트(B동),49,14500,2016,37.6579676,126.8401061
4467,경기도 성사동 494-5,삼화그린아파트(B동),52,12800,2016,37.6579676,126.8401061
4468,경기도 성사동 494-5,삼화그린아파트(B동),53,14000,2016,37.6579676,126.8401061
4469,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",37,9011,2016,37.6592488,126.8409593
4470,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",42,10850,2016,37.6592488,126.8409593
4471,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",56,13492,2016,37.6592488,126.8409593
4472,경기도 성사동 496-5,"장미아파트(가,나,다,라동)",59,12962,2016,37.6592488,126.8409593
4473,경기도 성사동 501-2,명지캐럿86,84,25825,2016,37.6585050,126.8388481
4474,경기도 성사동 501-2,명지캐럿86,118,30000,2016,37.6585050,126.8388481
4475,경기도 성사동 705-15,서안,44,11675,2016,37.6549196,126.8386634
4476,경기도 성사동 707-11,하림이벨리지타운,84,26100,2016,37.6541765,126.8394915
4477,경기도 성사동 707-9,성사동세띠앙주상복합,84,26333,2016,37.6540147,126.8401813
4478,경기도 성사동 707-9,성사동세띠앙주상복합,139,35500,2016,37.6540147,126.8401813
4479,경기도 성사동 719,신원당(동문),63,23558,2016,37.6530147,126.8394587
4480,경기도 성사동 719,신원당(동문),84,29270,2016,37.6530147,126.8394587
4481,경기도 성사동 723,신원당(태영)2,39,16100,2016,37.6524772,126.8383029
4482,경기도 성사동 723,신원당(태영)2,59,21672,2016,37.6524772,126.8383029
4483,경기도 성사동 724,신원당(동신2),57,18858,2016,37.6517120,126.8378448
4484,경기도 성사동 724,신원당(동신2),75,24970,2016,37.6517120,126.8378448
4485,경기도 성사동 724,신원당(동신2),84,27600,2016,37.6517120,126.8378448
4486,경기도 성사동 725,신원당마을,32,14453,2016,37.6531899,126.8367009
4487,경기도 성사동 725,신원당마을,49,17804,2016,37.6531899,126.8367009
4488,경기도 성사동 725,신원당마을,59,21683,2016,37.6531899,126.8367009
4489,경기도 성사동 726,신원당(삼보),84,29370,2016,37.6536637,126.8357907
4490,경기도 성사동 726,신원당(삼보),114,31245,2016,37.6536637,126.8357907
4491,경기도 성사동 727,신원당(동신1),101,30825,2016,37.6538488,126.8343480
4492,경기도 성사동 727,신원당(동신1),134,31918,2016,37.6538488,126.8343480
4493,경기도 성사동 727,신원당(동신1),145,35200,2016,37.6538488,126.8343480
4494,경기도 성사동 730,신원당(대명),58,21507,2016,37.6517434,126.8358138
4495,경기도 성사동 730,신원당(대명),83,28050,2016,37.6517434,126.8358138
4496,경기도 성사동 731,신원당(태영),54,18938,2016,37.6517799,126.8345010
4497,경기도 성사동 731,신원당(태영),84,28965,2016,37.6517799,126.8345010
4498,경기도 성사동 860,삼성래미안,59,31037,2016,37.6595571,126.8429230
4499,경기도 성사동 860,삼성래미안,84,37243,2016,37.6595571,126.8429230
4500,경기도 성사동 860,삼성래미안,117,44742,2016,37.6595571,126.8429230
4501,경기도 성사동 860,삼성래미안,132,44683,2016,37.6595571,126.8429230
4502,경기도 성사동 860,삼성래미안,151,50633,2016,37.6595571,126.8429230
4503,경기도 성사동 869,원당대림e-편한세상,59,29873,2016,37.6610572,126.8396751
4504,경기도 성사동 869,원당대림e-편한세상,84,35318,2016,37.6610572,126.8396751
4505,경기도 성사동 869,원당대림e-편한세상,112,40114,2016,37.6610572,126.8396751
4506,경기도 성사동 869,원당대림e-편한세상,125,41780,2016,37.6610572,126.8396751
4507,경기도 성사동 869,원당대림e-편한세상,141,44766,2016,37.6610572,126.8396751
4508,경기도 성석동 1077,청원네이처빌,59,15910,2016,37.7133011,126.7927670
4509,경기도 성석동 1077,청원네이처빌,79,19797,2016,37.7133011,126.7927670
4510,경기도 식사동 1474,SKVIEW,84,30566,2016,37.6703987,126.8074445
4511,경기도 식사동 1474,SKVIEW,121,36000,2016,37.6703987,126.8074445
4512,경기도 식사동 1487,위시티일산자이1단지,84,44302,2016,37.6834574,126.8119521
4513,경기도 식사동 1487,위시티일산자이1단지,133,55283,2016,37.6834574,126.8119521
4514,경기도 식사동 1487,위시티일산자이1단지,134,58450,2016,37.6834574,126.8119521
4515,경기도 식사동 1487,위시티일산자이1단지,137,59221,2016,37.6834574,126.8119521
4516,경기도 식사동 1487,위시티일산자이1단지,162,64672,2016,37.6834574,126.8119521
4517,경기도 식사동 1498,위시티일산자이2단지,108,54266,2016,37.6826900,126.8162022
